age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50.0,5,23091.537,13,2,1,1,0,0,0.0,0.0,70.30123,1,0
53.940098,6,85284.42,13,2,3,1,0,0,0.0,0.0,50.0,1,0
47.0,4,56088.18,9,2,7,1,0,0,0.0,0.0,50.0,1,0
39.0,4,104607.29,5,-1,6,2,0,1,0.0,0.0,40.0,1,0
25.0,4,214704.73,9,0,7,0,0,0,0.0,0.0,40.0,0,0
27.0,4,193336.27,11,0,2,-1,0,0,0.0,0.0,80.0,0,0
37.0,4,197399.45,9,0,3,2,0,1,0.0,0.0,25.0,1,0
19.0,4,164620.62,8,0,2,3,1,1,0.0,0.0,25.0,1,0
25.0,4,260914.98,9,0,2,0,-1,0,0.0,0.0,50.0,1,0
35.0,4,141572.36,16,-1,2,0,0,0,0.0,0.0,20.0,1,0
35.66568,4,33305.543,6,-1,2,0,0,0,0.0,0.0,40.0,1,0
43.0,4,140784.58,9,2,1,1,0,0,0.0,0.0,50.0,1,0
25.0,4,120323.67,9,2,3,1,0,0,0.0,0.0,50.0,1,0
36.0,4,94400.04,10,0,2,0,0,0,0.0,0.0,40.0,1,0
24.0,4,143937.61,13,0,5,3,0,1,0.0,0.0,40.0,1,0
44.0,4,203232.2,9,-1,5,3,0,0,0.0,0.0,40.0,1,0
29.0,4,208767.55,9,0,2,0,0,0,0.0,1978.8081,40.0,1,0
49.0,4,167965.53,9,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,2,132085.45,11,2,7,1,-1,0,0.0,0.0,40.0,0,1
61.759525,3,291024.12,12,2,2,1,0,0,0.0,1593.8953,40.0,1,0
50.0,4,258410.55,3,1,1,-1,0,0,0.0,0.0,25.0,0,0
30.0,1,171933.62,14,0,7,0,0,1,0.0,0.0,40.0,1,0
48.0,4,161082.3,9,2,6,1,0,0,0.0,0.0,40.0,0,0
23.0,4,210269.16,9,0,2,-1,0,1,0.0,0.0,40.0,1,0
32.0,1,272342.56,7,-1,2,0,1,1,0.0,0.0,40.0,1,0
22.0,4,119782.445,10,0,5,3,0,1,0.0,0.0,8.0,1,0
36.0,4,237206.39,7,-1,3,0,0,0,0.0,0.0,40.0,1,0
65.0,4,258670.19,6,-1,1,2,0,1,0.0,0.0,40.0,1,0
37.0,4,107804.36,13,2,6,1,0,0,0.0,0.0,40.0,1,0
22.0,4,161582.72,9,0,3,-1,0,0,0.0,0.0,40.0,1,0
68.0,4,141045.72,4,2,3,1,0,0,0.0,1995.2861,40.0,1,0
68.0,2,22441.412,9,2,2,1,0,0,0.0,0.0,40.0,1,0
25.0,4,452237.2,13,0,3,3,0,0,0.0,0.0,40.0,1,0
47.0,4,38625.695,11,2,7,1,0,0,0.0,0.0,50.0,1,0
52.46181,4,48878.504,13,2,3,1,1,0,0.0,0.0,40.0,1,0
20.0,4,22141.078,10,0,2,3,-1,0,0.0,0.0,40.0,1,0
19.0,4,141785.52,7,0,3,3,-1,1,0.0,0.0,30.0,0,0
62.0,3,386312.84,9,2,2,1,0,0,0.0,0.0,20.0,1,0
25.0,4,181771.73,10,2,2,1,1,0,0.0,0.0,40.0,1,0
42.0,4,148814.25,9,2,3,1,0,0,0.0,0.0,45.0,1,0
57.0,2,143620.03,10,-1,2,2,-1,0,0.0,0.0,40.0,1,0
27.0,4,156288.4,9,2,2,1,0,0,0.0,0.0,50.0,1,0
46.0,2,94142.57,6,2,3,1,0,0,0.0,0.0,40.0,1,0
31.0,2,86576.89,13,0,2,0,0,0,0.0,0.0,40.0,1,0
27.0,4,233730.92,14,0,3,0,0,0,0.0,0.0,55.0,1,0
37.0,4,160138.98,9,-1,3,0,0,0,0.0,1895.1349,40.0,1,0
18.0,4,149786.95,6,0,3,3,0,1,0.0,0.0,40.0,1,0
21.0,4,435955.1,9,0,3,0,0,1,0.0,0.0,45.0,1,0
51.0,6,156745.06,4,-1,2,2,0,1,0.0,0.0,40.0,0,0
63.0,4,95948.73,9,-1,2,2,0,1,0.0,0.0,20.870214,1,0
64.10679,2,278282.4,7,0,3,0,0,0,0.0,0.0,20.0,1,0
37.0,5,50805.43,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
40.0,4,142461.28,13,2,3,1,0,0,0.0,0.0,50.0,1,1
32.0,4,154851.67,6,0,2,2,0,1,4065.032,0.0,25.0,1,0
36.0,4,212600.3,10,-1,1,0,0,1,0.0,0.0,50.0,1,0
52.613823,6,200403.0,4,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,160715.36,9,2,3,1,0,1,0.0,0.0,40.0,1,0
28.0,4,253528.12,10,0,2,0,0,0,0.0,0.0,16.512955,1,0
29.0,4,295593.4,9,0,3,3,0,0,0.0,0.0,40.0,1,0
23.0,4,255928.2,5,0,2,0,0,0,0.0,0.0,40.0,0,0
47.0,4,94330.26,10,0,7,0,0,1,0.0,0.0,40.0,1,0
19.0,4,150711.88,10,0,7,0,0,1,0.0,0.0,4.0,1,0
31.0,4,485367.94,13,2,7,1,-1,0,0.0,0.0,40.0,1,0
23.0,4,325016.12,11,0,3,0,0,0,0.0,0.0,40.0,1,0
38.0,4,123386.36,9,2,3,1,0,0,0.0,0.0,40.0,1,0
24.0,2,234811.8,9,0,7,0,1,1,0.0,0.0,40.0,1,0
28.0,4,209131.11,9,0,7,2,0,1,0.0,0.0,45.0,1,0
20.0,4,361505.53,7,0,2,3,0,0,0.0,0.0,30.0,0,0
17.0,4,132563.94,8,0,2,3,0,0,0.0,0.0,25.0,1,0
28.0,4,50720.445,10,0,3,0,0,0,0.0,0.0,40.0,1,0
33.0,4,271386.03,13,0,6,3,1,0,0.0,0.0,70.0,1,0
29.0,4,322136.4,16,-1,2,0,0,1,0.0,0.0,40.0,1,0
29.0,4,210214.44,9,0,3,2,0,1,0.0,0.0,40.0,1,0
46.0,4,110858.81,11,2,7,1,0,0,0.0,0.0,40.0,1,0
35.0,4,212374.1,10,-1,2,2,1,1,0.0,0.0,38.0,1,0
23.0,4,125453.91,13,0,3,3,0,1,0.0,0.0,40.0,1,0
51.95486,4,151865.31,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
57.0,1,206200.12,10,2,4,1,0,0,0.0,0.0,40.0,1,0
32.0,1,413256.88,4,0,3,3,-1,0,0.0,0.0,40.0,0,0
54.0,4,178406.17,9,2,2,1,0,0,0.0,0.0,40.0,1,0
35.0,4,178803.2,13,0,3,-1,0,0,0.0,0.0,60.0,0,0
40.0,4,31851.926,10,2,2,1,-1,0,0.0,0.0,40.0,1,0
30.0,4,194746.31,10,0,2,3,1,0,0.0,0.0,30.0,1,0
34.0,4,333668.03,13,-1,2,0,1,0,0.0,0.0,40.0,1,0
24.0,4,158654.31,9,0,3,3,-1,0,0.0,0.0,40.0,1,0
32.0,4,240828.36,10,0,6,3,0,0,0.0,0.0,25.0,1,0
32.0,4,168807.89,14,0,7,0,0,1,0.0,0.0,50.0,1,0
25.0,4,138543.2,10,-1,2,3,0,1,0.0,0.0,40.0,1,0
25.0,4,132476.89,9,0,3,3,0,0,0.0,0.0,40.0,0,0
45.0,4,171212.16,3,2,6,1,0,0,0.0,0.0,36.0,1,0
28.0,4,199477.72,6,0,2,2,1,0,0.0,0.0,30.0,1,0
26.0,4,219342.58,9,0,6,0,0,0,0.0,0.0,65.0,1,0
55.0,2,108575.484,10,2,3,1,1,1,0.0,0.0,17.828667,1,0
18.0,4,70319.16,9,0,2,3,0,0,0.0,0.0,13.497153,1,0
32.0,4,263660.78,5,2,6,1,1,0,0.0,0.0,50.0,0,0
25.0,4,163514.78,13,2,3,1,0,1,0.0,0.0,13.15292,1,0
19.0,4,333985.16,13,0,7,-1,0,0,0.0,0.0,16.0,1,0
22.0,4,167139.64,7,2,5,3,0,0,0.0,0.0,20.0,1,0
53.0,4,210056.34,10,2,6,1,0,0,0.0,0.0,10.0,1,0
17.0,4,78551.19,9,0,3,3,0,1,0.0,0.0,40.0,1,0
52.28137,4,33283.74,9,2,3,1,0,0,0.0,0.0,40.0,1,0
35.0,4,221230.39,13,0,3,0,0,0,0.0,0.0,40.0,1,0
33.0,6,166059.02,7,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,604310.9,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
36.0,4,118636.33,9,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,4,223339.25,10,-1,2,3,1,0,0.0,0.0,40.0,1,0
26.0,4,47202.426,9,2,3,1,0,0,0.0,0.0,40.0,1,0
45.0,4,177099.89,9,2,3,1,0,0,0.0,0.0,12.0,1,0
49.0,1,160852.08,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
26.0,4,268161.1,5,0,3,0,0,1,0.0,0.0,40.0,1,0
27.0,4,200753.98,9,2,2,1,0,0,0.0,0.0,49.1919,1,0
38.0,4,131480.52,10,2,3,1,0,0,3288.7507,0.0,40.0,1,0
30.0,1,237292.02,10,2,2,1,0,0,0.0,0.0,60.0,1,0
31.0,4,73191.07,10,2,5,1,0,0,0.0,0.0,60.0,1,0
26.0,4,51885.562,9,0,3,3,0,1,0.0,0.0,40.0,1,0
59.0,5,201424.25,5,2,2,1,0,0,0.0,0.0,11.18793,1,0
38.0,5,393995.78,10,-1,1,2,0,0,0.0,0.0,40.0,1,0
32.0,4,194019.64,9,2,2,1,0,0,0.0,0.0,45.0,1,0
36.0,4,101244.734,13,-1,3,0,0,1,0.0,0.0,35.0,1,0
25.0,4,77663.164,9,0,3,0,0,1,0.0,0.0,45.0,1,0
33.0,4,477867.62,2,2,6,1,0,0,3758.5056,0.0,40.0,0,0
35.0,4,153547.36,9,-1,3,2,0,0,0.0,0.0,40.0,1,0
32.0,4,486940.06,3,2,3,1,0,0,0.0,0.0,40.0,0,0
22.0,4,83750.02,10,0,3,0,0,0,0.0,0.0,25.0,1,0
51.837162,1,146967.77,10,-1,2,2,0,1,0.0,0.0,40.0,1,0
51.0,4,208140.56,2,2,2,1,0,1,0.0,0.0,25.0,0,0
36.0,4,34333.938,10,2,2,1,0,1,0.0,0.0,40.0,1,0
32.0,4,167845.72,10,0,4,0,0,1,0.0,0.0,40.0,1,0
45.0,4,100044.96,10,2,6,1,0,0,0.0,0.0,40.0,1,0
27.0,4,107413.016,9,2,2,1,0,0,4650.0,0.0,60.0,1,0
59.0,4,262348.84,10,2,2,1,0,0,0.0,0.0,40.0,1,0
79.50744,1,66875.23,12,2,1,1,0,0,2175.7507,0.0,35.0,1,0
53.0,4,205264.4,9,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,1,259235.9,11,0,7,2,0,0,0.0,0.0,45.0,1,0
52.0,5,202420.86,9,2,1,1,0,0,0.0,0.0,40.0,1,0
21.0,4,69794.586,10,0,2,3,0,0,0.0,0.0,25.0,1,0
46.0,4,180876.53,9,1,6,0,0,0,0.0,0.0,40.0,0,0
18.0,4,117792.5,10,0,2,3,0,0,0.0,0.0,28.0,1,0
20.0,4,226060.17,9,0,2,3,0,0,0.0,0.0,40.0,1,0
38.0,2,141544.77,9,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,206378.55,9,2,3,1,0,1,0.0,0.0,18.0,1,0
32.0,4,103153.484,13,0,6,0,0,1,0.0,0.0,40.0,1,0
28.21688,1,116911.875,13,0,7,-1,0,0,0.0,0.0,43.0,1,0
30.0,4,345520.4,13,-1,7,0,0,1,0.0,0.0,35.0,1,0
61.071747,4,397290.97,9,2,3,1,0,0,0.0,0.0,25.0,1,0
33.0,4,254029.88,9,2,3,1,0,0,0.0,0.0,55.0,1,0
29.0,1,219499.4,9,0,2,-1,0,0,0.0,1705.3646,40.0,1,0
39.293606,4,90637.37,10,2,6,1,0,0,0.0,0.0,40.0,1,0
51.0,4,62312.883,9,2,3,1,0,0,0.0,0.0,40.0,1,0
31.0,4,279746.0,10,-1,7,0,0,1,0.0,0.0,40.0,1,0
31.0,4,193293.05,12,2,1,1,0,0,0.0,0.0,40.0,0,0
36.0,4,225527.23,10,0,2,0,0,0,0.0,0.0,40.0,0,0
35.0,2,203147.23,12,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,5,245489.78,10,2,3,1,0,0,0.0,0.0,30.0,1,0
59.0,4,154171.42,5,0,1,-1,0,1,0.0,0.0,40.0,1,0
25.0,4,298881.06,12,0,2,3,1,0,0.0,0.0,22.0,1,0
46.0,2,37788.355,14,2,6,1,0,0,0.0,0.0,40.0,1,0
32.0,4,121484.195,9,-1,2,0,0,1,0.0,0.0,45.0,1,0
64.987816,4,177611.9,12,2,6,1,0,0,2511.332,0.0,40.0,1,0
41.0,2,94919.56,10,-1,3,0,-1,1,0.0,0.0,40.0,0,0
41.0,4,185170.08,9,2,3,1,0,0,0.0,0.0,60.0,1,0
55.0,4,136297.98,16,-1,7,0,0,1,0.0,0.0,45.0,1,0
19.0,4,287485.22,10,0,3,3,0,0,0.0,0.0,40.0,1,0
29.0,4,95944.734,6,0,3,0,0,0,0.0,0.0,45.0,1,0
70.0,2,132674.58,7,-1,7,0,0,1,0.0,0.0,40.0,1,0
68.0,4,123988.48,3,2,2,1,1,0,0.0,0.0,40.0,1,0
35.0,4,316995.9,9,-1,3,-1,0,1,0.0,0.0,40.0,1,0
56.0,4,202991.55,9,-1,2,0,0,1,0.0,0.0,10.0,1,0
30.0,1,151358.94,7,0,3,2,-1,0,0.0,0.0,40.0,1,0
20.0,4,278767.88,10,0,3,3,0,0,0.0,0.0,20.0,1,0
38.0,2,167023.7,13,2,6,1,0,0,0.0,1977.5924,46.0,1,1
44.0,4,392363.28,9,-1,3,0,1,1,4066.713,0.0,32.036343,1,0
40.0,5,326380.7,9,2,6,1,0,0,0.0,0.0,40.0,1,0
20.0,4,192659.53,9,0,2,3,0,1,0.0,0.0,40.0,1,0
37.0,1,160660.16,5,-1,3,-1,0,1,0.0,0.0,40.0,1,0
65.0,4,198074.5,10,-1,2,2,1,1,0.0,0.0,96.912704,1,0
20.0,4,207078.6,9,0,2,3,0,1,0.0,0.0,40.0,1,0
32.0,1,189345.58,13,2,7,1,0,0,0.0,0.0,12.0,1,0
34.0,2,174070.34,13,2,3,1,0,1,0.0,0.0,20.0,1,0
22.0,2,129170.64,10,0,2,3,0,0,0.0,0.0,40.0,1,0
43.0,4,167582.89,9,2,6,1,0,0,0.0,0.0,40.0,1,0
32.0,5,245509.69,9,2,2,1,1,0,0.0,0.0,20.0,1,0
19.0,1,146310.06,10,0,5,3,0,1,0.0,0.0,16.0,1,0
40.0,2,57279.953,10,-1,3,2,0,1,0.0,0.0,55.0,1,0
21.0,4,236246.4,13,0,3,-1,0,1,0.0,0.0,25.0,1,0
40.0,4,278290.1,7,1,6,0,0,1,0.0,0.0,40.0,0,0
44.0,4,147281.05,9,-1,3,2,0,1,0.0,0.0,25.0,1,0
47.0,6,137576.55,9,2,3,1,0,0,0.0,0.0,45.0,1,0
33.0,4,118858.3,10,2,3,1,0,0,0.0,0.0,40.0,1,0
31.0,4,342369.53,9,0,2,0,0,1,0.0,0.0,40.0,1,0
39.0,4,200647.27,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
28.0,4,276513.28,14,2,7,1,0,0,0.0,0.0,60.0,1,0
49.0,4,127265.73,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
24.0,5,104062.62,9,2,3,1,0,0,0.0,0.0,40.0,1,0
52.0,4,60734.703,6,-1,2,2,0,1,0.0,0.0,30.0,1,0
41.0,5,119796.06,15,2,2,1,0,0,0.0,0.0,71.45382,1,0
48.0,1,272526.34,14,-1,7,2,0,1,0.0,0.0,50.0,1,0
42.0,4,147267.86,9,-1,2,2,0,1,0.0,0.0,60.0,1,0
26.0,4,49487.543,9,0,6,2,0,0,0.0,0.0,45.0,1,0
49.0,4,361869.03,9,-1,2,0,0,1,0.0,0.0,20.0,1,0
47.0,5,147573.53,9,2,2,1,0,0,0.0,0.0,60.0,1,0
19.0,4,185009.73,9,0,3,3,0,0,0.0,0.0,40.0,1,0
49.0,4,417407.9,9,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,4,221973.97,9,0,3,3,0,0,0.0,0.0,40.0,1,0
36.0,4,202167.31,5,0,2,0,0,0,0.0,0.0,40.0,0,0
32.0,4,54246.965,4,-1,2,3,0,1,0.0,0.0,32.0,1,0
46.0,4,279111.2,9,-1,3,2,1,1,0.0,0.0,38.0,1,0
26.0,4,210838.27,9,0,2,3,0,1,0.0,0.0,24.0,1,0
51.0,2,124930.04,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
18.388994,4,284002.94,10,0,3,3,0,1,0.0,0.0,25.0,1,0
37.0,4,159794.23,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
52.0,4,178316.6,5,2,3,1,1,0,0.0,0.0,20.0,1,0
36.0,4,220727.7,12,2,7,1,0,0,0.0,2037.2122,40.0,1,0
19.0,4,77640.88,10,0,3,3,-1,0,0.0,0.0,20.0,0,0
29.0,4,208231.61,10,0,3,0,0,0,0.0,0.0,45.0,1,0
25.0,1,149706.5,11,0,7,3,1,1,0.0,1876.0,40.0,1,0
38.0,4,182820.67,12,2,2,1,0,0,0.0,0.0,65.0,1,0
29.0,4,261020.94,12,-1,4,0,0,0,0.0,0.0,40.0,1,0
41.0,4,167267.19,13,2,3,1,0,0,0.0,0.0,77.990685,1,0
29.0,4,119905.766,13,0,3,0,0,1,0.0,0.0,40.0,1,0
57.0,4,160101.39,9,-1,4,0,1,1,0.0,0.0,38.0,1,0
45.0,4,129135.875,9,2,3,1,1,0,0.0,0.0,50.0,1,0
41.0,4,17630.531,13,1,3,0,0,0,0.0,0.0,50.0,1,0
39.0,4,110000.06,9,2,3,1,0,1,0.0,1868.5928,30.0,1,0
27.0,4,144797.42,10,2,3,1,0,0,0.0,0.0,50.0,0,0
39.0,5,105154.97,9,0,2,3,0,1,0.0,0.0,40.0,1,0
25.0,4,278747.62,10,2,3,1,0,0,0.0,0.0,55.0,1,0
31.0,4,219868.39,16,0,7,0,1,0,0.0,0.0,40.0,1,0
43.0,5,78153.625,9,2,3,1,0,0,0.0,0.0,50.0,1,0
29.0,4,355963.03,3,0,3,0,0,0,0.0,0.0,40.0,0,0
33.0,4,83589.18,13,2,3,1,0,0,0.0,0.0,30.0,1,0
44.0,4,213260.53,11,2,6,-1,0,0,0.0,0.0,50.0,0,0
32.0,4,96015.05,9,2,3,1,0,0,0.0,0.0,88.78418,1,0
48.0,4,117328.19,5,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,73101.74,14,-1,2,3,0,0,0.0,0.0,50.0,1,0
22.0,4,116381.875,9,0,2,3,0,1,0.0,0.0,40.0,1,0
37.0,4,107686.32,4,2,6,1,1,0,0.0,0.0,40.0,1,0
29.0,4,451872.53,2,2,6,1,0,0,0.0,0.0,55.0,0,0
60.0,4,113592.72,9,2,3,1,0,0,0.0,0.0,50.0,1,0
49.0,4,526640.94,9,2,3,1,0,0,0.0,0.0,40.0,0,0
46.0,4,86607.24,9,2,6,1,0,1,0.0,0.0,40.0,1,0
20.0,4,179336.67,9,0,3,-1,0,0,0.0,0.0,40.0,1,0
35.0,4,234531.16,14,2,7,1,0,0,0.0,0.0,50.0,1,0
24.0,4,159761.02,14,0,3,-1,1,0,0.0,0.0,40.0,1,0
35.0,6,78857.66,13,2,7,1,0,0,62926.62,0.0,55.0,1,1
60.0,4,239390.3,9,-1,3,2,0,0,0.0,1619.993,40.0,1,0
31.0,5,209883.52,9,2,3,1,0,0,0.0,0.0,45.0,1,0
33.0,4,150551.62,6,-1,1,0,0,0,0.0,0.0,60.0,1,0
37.0,4,96755.6,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,116273.945,10,0,3,3,1,0,2187.1174,0.0,40.0,1,0
18.0,4,90251.2,10,0,7,0,-1,1,0.0,0.0,40.0,1,0
43.0,4,65476.59,10,2,3,1,0,1,0.0,0.0,40.0,1,0
21.0,4,287360.84,9,0,3,3,0,0,0.0,0.0,40.0,1,0
25.0,4,677999.2,13,0,3,0,0,0,0.0,0.0,40.0,0,0
44.0,4,313925.9,11,2,2,1,0,0,0.0,0.0,40.0,1,0
55.183105,1,161143.4,13,2,4,1,0,0,0.0,0.0,55.0,1,0
20.0,4,99918.64,9,0,3,0,0,0,0.0,0.0,45.0,1,0
47.0,1,171257.25,13,0,7,2,0,1,0.0,0.0,30.0,1,0
29.0,4,259232.12,9,0,6,-1,0,0,0.0,0.0,50.0,1,0
23.0,4,267515.44,9,-1,3,2,1,0,0.0,0.0,20.0,1,0
23.0,4,266099.0,9,0,2,0,0,0,0.0,0.0,40.0,1,0
19.0,4,34976.625,10,0,4,3,0,0,0.0,0.0,40.0,1,0
55.0,4,176868.1,13,2,3,1,0,0,0.0,0.0,25.0,1,0
18.0,4,322970.1,9,0,1,3,0,0,0.0,0.0,40.0,0,0
27.0,4,291748.1,6,-1,3,-1,0,1,0.0,0.0,15.0,1,0
25.0,4,123876.234,3,-1,3,0,-1,1,0.0,0.0,22.0,0,0
20.0,4,160044.81,9,0,3,0,0,1,0.0,0.0,32.0,1,0
50.0,4,129034.63,9,0,3,3,0,0,0.0,0.0,25.0,1,0
48.0,4,38739.008,6,-1,2,0,0,0,0.0,0.0,48.817642,1,0
31.0,1,187204.89,9,0,2,3,0,0,0.0,0.0,40.0,1,0
49.0,4,89385.15,9,2,6,1,0,1,0.0,0.0,30.0,1,0
34.0,1,33170.332,9,0,2,-1,0,0,0.0,0.0,40.0,1,0
59.0,4,30733.932,14,2,7,1,0,0,0.0,0.0,40.0,1,0
42.0,2,59663.625,9,-1,5,0,0,1,0.0,0.0,24.0,1,0
20.0,4,251352.06,6,0,3,-1,0,0,0.0,0.0,40.0,1,0
32.0,4,183378.73,9,0,3,3,1,0,2174.0,0.0,40.0,0,0
27.0,3,202982.38,13,0,7,0,1,0,0.0,0.0,40.0,1,0
19.0,4,278462.1,3,0,2,0,0,1,0.0,0.0,40.0,0,0
66.82155,1,218022.11,9,-1,3,0,0,1,0.0,0.0,32.0,1,0
25.0,4,107591.85,4,0,2,0,-1,1,0.0,0.0,32.0,0,0
66.90689,4,137154.55,8,2,2,1,0,0,0.0,0.0,40.0,1,0
48.0,5,257424.81,8,2,1,1,0,0,0.0,0.0,45.0,1,0
36.0,4,112283.16,7,2,3,1,1,0,0.0,0.0,40.0,1,0
31.441385,4,57084.734,10,2,3,1,0,1,0.0,0.0,45.0,1,0
34.0,4,265600.7,9,0,2,0,0,0,0.0,0.0,40.0,0,0
33.0,4,36227.91,9,-1,6,2,0,1,0.0,0.0,40.0,1,0
25.0,4,187495.28,10,0,2,3,1,0,0.0,0.0,40.0,1,0
52.0,1,196512.94,10,1,1,0,0,0,0.0,0.0,40.0,1,0
24.0,4,374344.44,13,0,3,3,0,0,0.0,1726.7375,40.0,1,0
53.967674,4,30621.963,9,0,3,3,0,1,0.0,0.0,55.0,1,0
31.0,2,213326.66,12,-1,3,2,0,1,0.0,0.0,40.0,1,0
50.0,1,413386.47,9,-1,2,2,0,0,0.0,0.0,27.0,1,0
59.0,4,66479.445,9,2,2,1,0,0,0.0,0.0,60.0,1,0
19.0,4,123700.68,5,0,2,3,0,0,0.0,0.0,40.0,1,0
72.0,4,75870.56,9,2,2,1,0,0,0.0,0.0,22.0,1,0
47.0,3,200554.69,13,-1,2,0,1,0,0.0,0.0,40.0,1,0
27.0,4,291770.38,10,2,3,1,1,1,0.0,0.0,40.0,1,0
39.0,5,27922.395,9,2,2,1,0,0,0.0,0.0,50.0,1,0
61.0,5,74399.266,7,2,3,1,0,0,0.0,0.0,40.0,1,0
64.0,4,153550.34,7,2,2,1,0,0,0.0,0.0,3.6644306,1,0
46.0,4,21049.861,16,-1,7,0,0,0,0.0,0.0,70.26459,1,0
21.0,4,137950.56,9,0,2,3,0,1,0.0,0.0,40.0,1,0
30.0,4,38310.11,13,2,6,1,0,0,3325.0,0.0,40.0,1,0
23.0,4,154294.66,3,0,2,2,0,0,0.0,0.0,30.0,0,0
23.0,4,83317.11,11,0,2,2,0,0,0.0,0.0,20.0,1,0
46.0,3,166575.06,9,2,4,1,0,0,0.0,0.0,40.0,1,0
28.0,4,160289.7,7,2,4,1,0,0,0.0,0.0,40.0,1,0
39.0,4,107369.73,11,2,1,1,0,0,0.0,0.0,27.0,0,0
45.0,4,170034.55,5,1,2,0,0,1,0.0,0.0,40.0,1,0
24.0,4,290009.47,9,0,2,0,0,1,0.0,0.0,40.0,1,0
40.0,4,217752.06,12,2,2,1,0,0,4069.6677,0.0,40.0,1,0
51.0,5,175423.12,11,2,6,1,0,1,0.0,0.0,55.0,0,0
31.0,4,249203.31,9,1,3,-1,0,0,0.0,0.0,40.0,0,0
25.0,4,111193.56,10,-1,2,0,0,1,0.0,0.0,24.0,1,0
40.0,2,202823.89,7,-1,3,0,0,1,0.0,0.0,70.0,1,0
19.0,4,206861.94,9,0,3,2,0,1,0.0,0.0,40.0,1,0
44.0,5,175471.61,11,2,7,1,0,1,0.0,0.0,55.0,1,0
24.0,4,331352.5,8,-1,6,0,0,0,0.0,0.0,37.0,1,0
43.0,4,105284.68,9,0,3,0,0,1,0.0,0.0,40.0,1,0
37.0,5,163023.4,15,-1,7,0,0,0,0.0,0.0,60.0,1,0
43.0,4,225095.73,10,-1,6,2,-1,1,0.0,0.0,7.2475133,0,0
34.0,4,107591.75,13,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,47309.492,9,0,2,0,0,0,0.0,0.0,40.0,0,0
65.0,1,39836.766,9,-1,6,0,0,1,0.0,0.0,30.0,1,0
37.0,5,108931.4,9,2,2,1,0,0,0.0,0.0,50.0,1,0
31.0,4,157174.34,11,2,4,1,0,0,0.0,0.0,40.0,1,0
25.0,4,237546.4,5,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,5,411957.66,9,0,2,0,1,0,0.0,0.0,35.0,1,0
41.0,4,49763.2,11,2,6,1,0,0,0.0,0.0,60.0,1,0
32.0,4,184764.36,10,0,2,0,0,0,0.0,0.0,40.0,1,0
36.0,4,123236.43,10,-1,3,3,0,1,0.0,0.0,40.0,1,0
25.0,2,244908.05,9,0,6,2,0,0,0.0,0.0,40.0,1,0
35.0,6,125010.234,9,2,3,1,0,0,0.0,0.0,50.0,1,0
46.0,4,112943.22,9,2,2,1,0,0,0.0,1889.2744,40.0,1,0
26.0,4,100392.89,4,0,6,0,0,0,0.0,0.0,40.0,1,0
27.0,4,177025.6,4,2,6,1,0,0,0.0,0.0,24.0,1,0
46.0,5,53446.113,11,2,7,1,0,0,0.0,0.0,40.0,1,0
41.0,6,34659.582,9,2,1,1,0,0,0.0,0.0,99.0,1,0
52.0,1,159705.98,5,2,1,1,0,0,0.0,0.0,60.0,1,0
18.0,4,328872.84,9,0,3,3,0,1,0.0,0.0,40.0,1,0
55.0,5,438061.66,9,2,5,1,0,0,0.0,0.0,40.0,1,0
51.0,2,361387.94,9,2,2,1,0,0,0.0,0.0,40.0,1,0
45.0,6,56486.605,10,2,3,1,0,0,0.0,0.0,40.0,1,0
23.0,1,259215.9,9,0,7,3,0,0,0.0,0.0,40.0,1,0
26.0,4,213943.06,9,-1,3,0,0,0,0.0,0.0,25.0,1,0
25.0,2,285667.6,10,0,3,2,0,1,0.0,0.0,40.0,1,0
48.0,4,150221.28,13,2,3,1,0,0,0.0,0.0,40.0,1,0
50.0,4,165460.11,13,2,6,1,0,0,0.0,0.0,40.0,0,0
37.0,5,209367.81,13,2,1,1,0,0,0.0,0.0,84.113686,0,0
26.0,6,113477.125,10,0,3,3,0,0,0.0,0.0,45.0,1,0
55.0,4,403198.8,9,2,2,1,1,0,0.0,1386.3809,40.0,1,0
27.0,4,266727.94,9,0,6,-1,0,0,0.0,0.0,60.0,1,0
