age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
22.0,4.0,236070.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
33.0,4.0,171998.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
32.0,2.0,376817.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,42.0,1.0,0.0
31.0,4.0,118889.0,8.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
49.0,4.0,89593.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,39.0,1.0,0.0
31.0,4.0,63205.0,10.0,1.0,2.0,1.0,1.0,0.0,287.0,0.0,40.0,1.0,0.0
26.0,4.0,220995.0,8.0,3.0,2.0,2.0,1.0,0.0,4027.0,0.0,40.0,1.0,0.0
66.0,4.0,250161.0,5.0,3.0,6.0,2.0,1.0,0.0,419.0,0.0,42.0,1.0,0.0
25.0,1.0,166876.0,12.0,1.0,6.0,3.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
51.0,3.0,126149.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0
19.0,4.0,51881.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0
27.0,4.0,130943.0,12.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0
54.0,4.0,226762.0,8.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,38.0,1.0,0.0
54.0,4.0,329540.0,8.0,3.0,2.0,2.0,1.0,0.0,112.0,0.0,40.0,1.0,0.0
35.0,4.0,132431.0,9.0,1.0,2.0,3.0,1.0,1.0,27.0,0.0,40.0,1.0,0.0
21.0,4.0,197899.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0
26.0,5.0,309945.0,8.0,3.0,6.0,3.0,1.0,1.0,11.0,0.0,20.0,1.0,0.0
44.0,4.0,106921.0,9.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,60.0,1.0,0.0
46.0,4.0,132155.0,8.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
51.0,6.0,146678.0,13.0,3.0,6.0,2.0,1.0,0.0,0.0,2414.0,56.0,1.0,2.0
52.0,4.0,120389.0,8.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
21.0,4.0,298271.0,9.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,35.0,1.0,0.0
31.0,4.0,95717.0,8.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
57.0,4.0,306392.0,12.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
62.0,4.0,164681.0,8.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
26.0,4.0,207445.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0
21.0,4.0,34783.0,9.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,16.0,1.0,0.0
55.0,1.0,101496.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
45.0,1.0,185299.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1445.0,40.0,1.0,0.0
53.0,3.0,340236.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0
43.0,5.0,35309.0,9.0,3.0,5.0,2.0,1.0,1.0,4.0,0.0,40.0,1.0,0.0
22.0,4.0,165678.0,1.0,1.0,2.0,1.0,0.0,0.0,36.0,0.0,51.0,1.0,0.0
28.0,4.0,114421.0,9.0,1.0,2.0,3.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
37.0,5.0,117692.0,8.0,1.0,1.0,3.0,1.0,0.0,15.0,0.0,25.0,1.0,0.0
49.0,4.0,247102.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,40.0,1.0,0.0
52.0,4.0,213134.0,8.0,0.0,6.0,3.0,1.0,1.0,0.0,1527.0,40.0,1.0,0.0
36.0,4.0,58129.0,12.0,3.0,6.0,2.0,1.0,0.0,4078.0,0.0,61.0,0.0,0.0
58.0,2.0,40743.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
73.0,6.0,126073.0,12.0,3.0,2.0,2.0,1.0,0.0,1447.0,0.0,42.0,1.0,0.0
20.0,4.0,127492.0,9.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,30.0,1.0,0.0
20.0,4.0,321150.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0
43.0,4.0,162726.0,8.0,3.0,2.0,2.0,1.0,0.0,189.0,0.0,49.0,1.0,0.0
31.0,4.0,148680.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,115345.0,12.0,1.0,6.0,1.0,1.0,1.0,278.0,0.0,40.0,1.0,0.0
46.0,4.0,128198.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
65.0,4.0,180450.0,10.0,3.0,1.0,2.0,1.0,0.0,8.0,0.0,10.0,1.0,0.0
23.0,4.0,252960.0,8.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
38.0,4.0,152370.0,8.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0
32.0,5.0,307411.0,9.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,50.0,1.0,0.0
28.0,4.0,192779.0,9.0,3.0,2.0,2.0,1.0,0.0,34.0,0.0,40.0,1.0,0.0
29.0,4.0,394186.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0
30.0,4.0,255202.0,8.0,3.0,2.0,2.0,1.0,0.0,157.0,0.0,40.0,1.0,0.0
23.0,4.0,164235.0,9.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0
34.0,4.0,146393.0,8.0,0.0,5.0,1.0,1.0,0.0,37.0,0.0,46.0,1.0,0.0
43.0,4.0,150785.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
22.0,2.0,182529.0,9.0,1.0,2.0,1.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
40.0,4.0,80872.0,12.0,0.0,1.0,1.0,1.0,0.0,14.0,0.0,40.0,1.0,0.0
32.0,1.0,236984.0,9.0,1.0,2.0,3.0,1.0,1.0,19.0,0.0,40.0,0.0,0.0
27.0,4.0,250264.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
42.0,4.0,200133.0,12.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
29.0,4.0,158927.0,11.0,3.0,2.0,2.0,1.0,0.0,85.0,0.0,40.0,1.0,0.0
38.0,4.0,186108.0,12.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
48.0,4.0,53526.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
20.0,4.0,195976.0,8.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,40.0,1.0,0.0
24.0,4.0,121229.0,8.0,1.0,2.0,3.0,0.0,1.0,9.0,0.0,40.0,1.0,0.0
29.0,4.0,315622.0,1.0,1.0,1.0,3.0,1.0,1.0,19.0,0.0,40.0,1.0,0.0
18.0,4.0,327538.0,1.0,1.0,1.0,3.0,1.0,0.0,39.0,0.0,18.0,1.0,0.0
17.0,4.0,159402.0,6.0,1.0,1.0,3.0,1.0,1.0,9.0,0.0,36.0,1.0,0.0
33.0,6.0,133574.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,53.0,1.0,0.0
34.0,4.0,156707.0,13.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
20.0,3.0,149797.0,9.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0
51.0,5.0,180282.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
56.0,1.0,219264.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
52.0,4.0,349895.0,13.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0
24.0,4.0,80113.0,1.0,1.0,1.0,1.0,0.0,0.0,211.0,0.0,51.0,0.0,0.0
41.0,4.0,93986.0,11.0,3.0,2.0,2.0,1.0,1.0,102.0,1.0,24.0,1.0,0.0
28.0,4.0,48235.0,9.0,1.0,2.0,1.0,1.0,0.0,81.0,0.0,43.0,1.0,0.0
56.0,5.0,234488.0,13.0,3.0,6.0,2.0,1.0,0.0,2.0,0.0,40.0,1.0,1.0
33.0,4.0,269147.0,12.0,3.0,5.0,2.0,1.0,0.0,5.0,0.0,50.0,1.0,0.0
33.0,4.0,294501.0,12.0,3.0,5.0,2.0,1.0,0.0,8.0,0.0,50.0,1.0,0.0
27.0,4.0,174129.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
58.0,4.0,99086.0,9.0,3.0,1.0,2.0,0.0,1.0,274.0,0.0,60.0,0.0,0.0
29.0,4.0,169499.0,8.0,3.0,2.0,2.0,1.0,0.0,54.0,0.0,40.0,1.0,0.0
32.0,4.0,53620.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0
37.0,4.0,44351.0,8.0,3.0,1.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
26.0,4.0,90136.0,9.0,3.0,3.0,2.0,1.0,0.0,5.0,0.0,49.0,1.0,0.0
43.0,1.0,182416.0,8.0,0.0,1.0,0.0,1.0,0.0,30.0,1.0,55.0,0.0,0.0
30.0,4.0,244467.0,12.0,3.0,6.0,2.0,0.0,0.0,1.0,0.0,40.0,1.0,0.0
19.0,4.0,196315.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,30.0,1.0,0.0
40.0,4.0,262787.0,8.0,0.0,1.0,3.0,1.0,1.0,22.0,0.0,31.0,1.0,0.0
31.0,4.0,178152.0,8.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0
34.0,6.0,170999.0,8.0,1.0,2.0,3.0,1.0,0.0,33.0,0.0,35.0,1.0,0.0
50.0,4.0,214483.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
51.0,4.0,256500.0,8.0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
41.0,4.0,63863.0,8.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
26.0,4.0,275535.0,9.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
27.0,4.0,270685.0,12.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,36.0,1.0,0.0
30.0,4.0,344608.0,9.0,1.0,1.0,1.0,1.0,0.0,21.0,0.0,52.0,1.0,0.0
37.0,5.0,249399.0,8.0,0.0,2.0,3.0,1.0,1.0,414.0,0.0,38.0,1.0,0.0
21.0,4.0,43199.0,9.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,45.0,1.0,0.0
30.0,4.0,148644.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0
38.0,1.0,209303.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
23.0,4.0,221776.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0
27.0,4.0,104600.0,5.0,3.0,1.0,2.0,0.0,1.0,22.0,0.0,35.0,0.0,0.0
52.0,1.0,248014.0,8.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,40.0,1.0,0.0
35.0,4.0,237996.0,13.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,58.0,1.0,2.0
18.0,4.0,219682.0,8.0,1.0,1.0,3.0,1.0,1.0,22.0,0.0,18.0,1.0,0.0
60.0,4.0,283732.0,8.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,33.0,1.0,0.0
25.0,4.0,104505.0,1.0,1.0,6.0,3.0,1.0,1.0,16.0,0.0,10.0,1.0,0.0
18.0,4.0,178631.0,6.0,1.0,1.0,3.0,1.0,0.0,32.0,0.0,23.0,1.0,0.0
39.0,4.0,170269.0,5.0,3.0,2.0,2.0,1.0,0.0,10.0,0.0,44.0,1.0,0.0
35.0,4.0,132364.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,60.0,1.0,0.0
28.0,4.0,207571.0,12.0,3.0,1.0,2.0,1.0,0.0,556.0,0.0,35.0,0.0,0.0
55.0,4.0,64649.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0
29.0,4.0,168588.0,9.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,40.0,0.0,0.0
42.0,5.0,221935.0,8.0,2.0,6.0,1.0,1.0,0.0,10.0,0.0,45.0,1.0,0.0
28.0,4.0,70553.0,9.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0
23.0,4.0,204652.0,9.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,20.0,1.0,0.0
37.0,4.0,117872.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
36.0,4.0,269602.0,6.0,0.0,1.0,3.0,1.0,0.0,30.0,0.0,34.0,1.0,0.0
36.0,1.0,209941.0,4.0,3.0,1.0,2.0,1.0,0.0,26.0,0.0,40.0,1.0,0.0
45.0,4.0,264118.0,8.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,50.0,1.0,0.0
42.0,4.0,70296.0,9.0,3.0,1.0,2.0,1.0,0.0,1127.0,0.0,60.0,1.0,0.0
58.0,4.0,172362.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
45.0,1.0,200859.0,5.0,1.0,2.0,1.0,0.0,0.0,8.0,132.0,39.0,0.0,0.0
56.0,4.0,168307.0,8.0,2.0,1.0,3.0,1.0,1.0,11.0,0.0,18.0,1.0,0.0
35.0,4.0,106010.0,8.0,3.0,3.0,2.0,1.0,0.0,2365.0,8.0,40.0,1.0,0.0
51.0,4.0,100716.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,84.0,1.0,0.0
27.0,4.0,175393.0,8.0,1.0,6.0,1.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
30.0,4.0,338628.0,8.0,1.0,2.0,0.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
20.0,4.0,239621.0,9.0,1.0,2.0,3.0,1.0,1.0,27.0,0.0,48.0,1.0,0.0
43.0,4.0,295389.0,8.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
27.0,4.0,120309.0,12.0,0.0,2.0,1.0,1.0,1.0,14.0,0.0,41.0,1.0,0.0
20.0,4.0,189145.0,9.0,1.0,1.0,3.0,1.0,0.0,32.0,0.0,19.0,1.0,0.0
18.0,4.0,280315.0,7.0,1.0,2.0,3.0,1.0,0.0,32.0,0.0,20.0,1.0,0.0
48.0,4.0,182333.0,8.0,0.0,1.0,1.0,1.0,1.0,62.0,0.0,50.0,1.0,0.0
37.0,4.0,215442.0,8.0,0.0,2.0,1.0,1.0,1.0,82.0,0.0,45.0,1.0,0.0
28.0,4.0,130531.0,9.0,3.0,2.0,2.0,1.0,0.0,9.0,0.0,56.0,0.0,0.0
21.0,4.0,301006.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,20.0,1.0,0.0
33.0,4.0,37700.0,12.0,1.0,6.0,1.0,1.0,1.0,19.0,0.0,39.0,1.0,0.0
55.0,4.0,90859.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,39.0,1.0,0.0
50.0,4.0,260863.0,9.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0
60.0,4.0,164448.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0
24.0,4.0,136079.0,8.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,30.0,1.0,0.0
33.0,4.0,174920.0,13.0,1.0,5.0,3.0,1.0,1.0,11.0,0.0,40.0,1.0,0.0
24.0,4.0,147662.0,10.0,1.0,2.0,3.0,1.0,1.0,62.0,0.0,20.0,1.0,0.0
59.0,4.0,159871.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
36.0,4.0,211752.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0
42.0,4.0,263786.0,8.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0
57.0,4.0,195661.0,12.0,3.0,6.0,2.0,1.0,0.0,2.0,0.0,45.0,1.0,1.0
53.0,4.0,351570.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0
42.0,4.0,193077.0,13.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
18.0,4.0,264055.0,7.0,1.0,2.0,1.0,1.0,0.0,26.0,0.0,40.0,1.0,0.0
25.0,4.0,118647.0,6.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,14.0,1.0,0.0
40.0,4.0,181836.0,10.0,0.0,4.0,1.0,1.0,1.0,30.0,0.0,32.0,1.0,0.0
20.0,4.0,192235.0,9.0,1.0,1.0,3.0,1.0,0.0,19.0,0.0,40.0,1.0,0.0
50.0,4.0,174629.0,8.0,3.0,2.0,2.0,1.0,0.0,2368.0,3.0,50.0,0.0,0.0
22.0,4.0,163603.0,9.0,1.0,6.0,3.0,0.0,1.0,7.0,0.0,18.0,1.0,0.0
48.0,4.0,200234.0,8.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
54.0,4.0,47782.0,5.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,50.0,1.0,0.0
32.0,4.0,264265.0,9.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
26.0,2.0,65136.0,12.0,1.0,2.0,1.0,1.0,1.0,11.0,0.0,40.0,1.0,0.0
50.0,4.0,470061.0,9.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,55.0,1.0,0.0
20.0,4.0,244760.0,8.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
26.0,4.0,211827.0,13.0,3.0,1.0,2.0,1.0,0.0,11.0,0.0,36.0,1.0,0.0
28.0,4.0,143757.0,8.0,1.0,3.0,3.0,1.0,0.0,22.0,0.0,72.0,1.0,0.0
20.0,4.0,308823.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
37.0,4.0,173707.0,9.0,3.0,5.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
37.0,4.0,156906.0,9.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
22.0,4.0,328201.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
35.0,4.0,55520.0,12.0,3.0,6.0,2.0,1.0,0.0,3.0,0.0,45.0,1.0,1.0
23.0,4.0,425833.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,39.0,0.0,0.0
48.0,5.0,144064.0,8.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,36.0,1.0,0.0
21.0,4.0,196862.0,8.0,1.0,1.0,1.0,1.0,0.0,157.0,0.0,46.0,1.0,0.0
49.0,3.0,95449.0,12.0,3.0,2.0,2.0,1.0,0.0,9.0,0.0,40.0,1.0,0.0
35.0,3.0,170951.0,12.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
41.0,0.0,182309.0,9.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,20.0,1.0,0.0
24.0,4.0,209138.0,11.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
40.0,4.0,182328.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1640.0,45.0,1.0,0.0
36.0,5.0,285855.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
27.0,4.0,128678.0,12.0,1.0,2.0,1.0,1.0,1.0,20.0,0.0,30.0,1.0,0.0
23.0,4.0,217119.0,9.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
26.0,2.0,116889.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
32.0,4.0,153132.0,10.0,3.0,1.0,2.0,0.0,0.0,69.0,0.0,40.0,1.0,0.0
53.0,5.0,205415.0,8.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
52.0,1.0,35278.0,9.0,3.0,6.0,2.0,1.0,1.0,2796.0,0.0,44.0,1.0,0.0
19.0,4.0,166286.0,8.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,24.0,1.0,0.0
34.0,6.0,245000.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,50.0,1.0,2.0
26.0,4.0,31684.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0
48.0,4.0,176937.0,12.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,40.0,1.0,0.0
33.0,6.0,240403.0,12.0,1.0,6.0,3.0,1.0,1.0,13.0,0.0,49.0,1.0,2.0
33.0,4.0,168617.0,9.0,1.0,1.0,3.0,1.0,1.0,7.0,0.0,40.0,1.0,0.0
30.0,4.0,99294.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,244377.0,8.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
20.0,4.0,215619.0,8.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,35.0,1.0,0.0
41.0,5.0,159606.0,9.0,1.0,5.0,3.0,1.0,1.0,34.0,0.0,45.0,1.0,0.0
72.0,4.0,182464.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0
46.0,2.0,96192.0,8.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
59.0,1.0,187051.0,8.0,0.0,3.0,1.0,1.0,1.0,8.0,1.0,40.0,1.0,0.0
20.0,4.0,288000.0,9.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0
26.0,4.0,188168.0,9.0,1.0,1.0,3.0,1.0,1.0,9.0,0.0,15.0,1.0,0.0
23.0,4.0,264324.0,8.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,20.0,1.0,0.0
46.0,4.0,102568.0,9.0,0.0,1.0,3.0,1.0,1.0,121.0,0.0,40.0,1.0,0.0
33.0,4.0,52596.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
28.0,1.0,225367.0,8.0,0.0,3.0,1.0,1.0,0.0,255.0,0.0,37.0,1.0,0.0
33.0,2.0,202946.0,9.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0
44.0,4.0,105750.0,12.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0,40.0,1.0,0.0
22.0,4.0,269838.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,368696.0,14.0,1.0,1.0,1.0,1.0,1.0,69.0,0.0,34.0,1.0,0.0
35.0,4.0,196967.0,10.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,31.0,1.0,0.0
34.0,4.0,128017.0,12.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,60.0,1.0,1.0
58.0,4.0,114511.0,9.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0
21.0,6.0,237597.0,12.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0
25.0,4.0,181880.0,12.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,26.0,1.0,0.0
39.0,4.0,215927.0,10.0,2.0,6.0,3.0,1.0,1.0,66.0,0.0,40.0,1.0,0.0
35.0,4.0,127744.0,9.0,1.0,2.0,1.0,1.0,0.0,22.0,1.0,40.0,1.0,0.0
37.0,4.0,131349.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0
34.0,3.0,118614.0,9.0,3.0,4.0,2.0,1.0,0.0,406.0,1.0,40.0,1.0,0.0
18.0,4.0,191096.0,8.0,1.0,1.0,3.0,1.0,0.0,15.0,0.0,30.0,1.0,0.0
27.0,4.0,187263.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,49.0,1.0,0.0
20.0,4.0,171627.0,8.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0
48.0,4.0,176625.0,8.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0
40.0,4.0,192750.0,11.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
51.0,4.0,189493.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,49.0,1.0,0.0
23.0,4.0,112995.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,39.0,1.0,0.0
30.0,4.0,192993.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,334246.0,6.0,0.0,1.0,3.0,1.0,1.0,17.0,1.0,40.0,1.0,0.0
40.0,4.0,227330.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,40.0,1.0,0.0
21.0,4.0,90231.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
27.0,2.0,172829.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,1643.0,30.0,1.0,0.0
34.0,4.0,290064.0,8.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
42.0,4.0,87502.0,11.0,3.0,2.0,2.0,1.0,0.0,30.0,0.0,57.0,1.0,0.0
49.0,1.0,243463.0,12.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,55.0,1.0,1.0
30.0,5.0,326770.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,76.0,1.0,0.0
39.0,5.0,32812.0,13.0,0.0,6.0,3.0,1.0,1.0,276.0,0.0,40.0,1.0,0.0
22.0,4.0,180351.0,8.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,40.0,1.0,0.0
28.0,4.0,217617.0,12.0,1.0,2.0,1.0,1.0,1.0,12.0,1.0,46.0,1.0,0.0
30.0,4.0,100588.0,8.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0
40.0,4.0,270573.0,8.0,0.0,3.0,3.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
25.0,4.0,118437.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
48.0,4.0,142519.0,8.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0
20.0,3.0,231263.0,8.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0
20.0,4.0,140624.0,9.0,1.0,2.0,3.0,1.0,0.0,106.0,0.0,40.0,1.0,0.0
35.0,4.0,193185.0,8.0,0.0,2.0,3.0,1.0,1.0,8.0,0.0,37.0,1.0,0.0
