age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44.0,4.0,135982.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
47.0,5.0,114576.0,8.0,0.0,1.0,1.0,1.0,0.0,140.0,0.0,60.0,1.0,0.0
38.0,4.0,176784.0,9.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,40.0,1.0,0.0
56.0,4.0,732901.0,15.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,39.0,1.0,0.0
42.0,4.0,168280.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0
34.0,1.0,250274.0,6.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0
54.0,4.0,247929.0,11.0,0.0,2.0,3.0,1.0,1.0,7.0,0.0,40.0,1.0,0.0
25.0,4.0,271832.0,8.0,0.0,1.0,3.0,1.0,1.0,18.0,0.0,40.0,0.0,0.0
43.0,4.0,257109.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
23.0,4.0,407706.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,0.0
27.0,4.0,236063.0,7.0,1.0,5.0,1.0,0.0,1.0,38.0,0.0,40.0,0.0,0.0
59.0,1.0,266313.0,8.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,40.0,1.0,0.0
43.0,4.0,96814.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,45.0,1.0,0.0
30.0,4.0,144097.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
30.0,4.0,94420.0,8.0,1.0,1.0,3.0,1.0,0.0,11.0,1.0,40.0,1.0,0.0
30.0,4.0,108205.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
59.0,4.0,180062.0,13.0,1.0,5.0,3.0,1.0,1.0,16.0,0.0,40.0,1.0,0.0
23.0,4.0,169301.0,12.0,1.0,2.0,3.0,1.0,1.0,15.0,0.0,14.0,1.0,0.0
21.0,4.0,202523.0,8.0,0.0,1.0,3.0,1.0,1.0,15.0,0.0,40.0,1.0,0.0
45.0,4.0,238644.0,5.0,1.0,1.0,3.0,1.0,1.0,34.0,0.0,41.0,1.0,0.0
31.0,1.0,141499.0,13.0,0.0,3.0,1.0,1.0,1.0,69.0,0.0,41.0,1.0,0.0
27.0,4.0,90524.0,8.0,3.0,2.0,2.0,1.0,1.0,300.0,0.0,30.0,1.0,0.0
54.0,1.0,218412.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
26.0,4.0,172925.0,8.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0
46.0,2.0,58758.0,12.0,3.0,4.0,2.0,1.0,0.0,4011.0,0.0,40.0,1.0,0.0
44.0,4.0,159087.0,12.0,3.0,6.0,2.0,1.0,0.0,13597.0,0.0,40.0,1.0,1.0
46.0,4.0,129292.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,95218.0,8.0,0.0,2.0,3.0,1.0,1.0,1810.0,0.0,40.0,1.0,0.0
60.0,4.0,121592.0,8.0,3.0,1.0,2.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
37.0,4.0,53465.0,9.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0
37.0,4.0,146963.0,10.0,3.0,2.0,2.0,1.0,0.0,17.0,0.0,43.0,1.0,0.0
29.0,3.0,184139.0,8.0,1.0,2.0,1.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
51.0,4.0,231044.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,36.0,1.0,0.0
49.0,4.0,181089.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,950.0,40.0,1.0,0.0
48.0,4.0,105996.0,12.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
52.0,4.0,216410.0,11.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,40.0,1.0,0.0
33.0,4.0,277679.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,1704.0,40.0,1.0,0.0
67.0,4.0,141413.0,8.0,0.0,1.0,1.0,1.0,0.0,213.0,0.0,40.0,1.0,0.0
27.0,2.0,80616.0,12.0,1.0,6.0,3.0,1.0,0.0,695.0,0.0,54.0,1.0,0.0
28.0,2.0,308125.0,8.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
37.0,5.0,239186.0,9.0,3.0,5.0,2.0,1.0,0.0,57.0,0.0,47.0,1.0,0.0
21.0,4.0,221764.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0
34.0,4.0,260607.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,1637.0,40.0,1.0,0.0
21.0,4.0,225868.0,9.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0
20.0,4.0,80390.0,9.0,1.0,6.0,3.0,1.0,0.0,28.0,0.0,16.0,1.0,0.0
33.0,4.0,179159.0,8.0,3.0,1.0,2.0,1.0,0.0,3158.0,0.0,31.0,1.0,0.0
43.0,4.0,243358.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,41.0,1.0,0.0
50.0,0.0,205499.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,40.0,1.0,0.0
45.0,0.0,106951.0,9.0,1.0,2.0,1.0,1.0,0.0,11.0,0.0,38.0,1.0,0.0
46.0,4.0,199002.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,36.0,1.0,0.0
45.0,4.0,112689.0,9.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,40.0,1.0,0.0
50.0,4.0,160530.0,6.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
36.0,4.0,144473.0,11.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
37.0,5.0,348177.0,5.0,3.0,1.0,3.0,1.0,0.0,555.0,0.0,30.0,1.0,0.0
34.0,1.0,179773.0,11.0,0.0,2.0,3.0,1.0,1.0,11.0,0.0,40.0,1.0,0.0
50.0,4.0,131994.0,6.0,1.0,2.0,0.0,1.0,0.0,9.0,2178.0,40.0,1.0,1.0
23.0,6.0,447118.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0
27.0,4.0,357634.0,8.0,1.0,4.0,1.0,1.0,1.0,58.0,0.0,40.0,1.0,0.0
33.0,4.0,60585.0,9.0,0.0,2.0,1.0,1.0,1.0,12.0,0.0,37.0,1.0,0.0
35.0,2.0,204007.0,13.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,40.0,1.0,0.0
59.0,4.0,150537.0,8.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,39.0,1.0,0.0
47.0,1.0,178866.0,8.0,3.0,1.0,2.0,1.0,0.0,28.0,0.0,40.0,1.0,0.0
23.0,4.0,119287.0,8.0,1.0,2.0,3.0,1.0,0.0,6.0,0.0,45.0,0.0,0.0
30.0,4.0,87430.0,8.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,39.0,1.0,0.0
17.0,4.0,175852.0,6.0,1.0,1.0,3.0,1.0,1.0,11.0,0.0,23.0,1.0,0.0
49.0,4.0,169630.0,8.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,25.0,1.0,0.0
17.0,4.0,97876.0,6.0,1.0,1.0,3.0,1.0,0.0,512.0,0.0,18.0,1.0,0.0
32.0,4.0,596715.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
44.0,5.0,116309.0,8.0,3.0,1.0,2.0,1.0,0.0,20.0,1597.0,40.0,1.0,0.0
32.0,4.0,54022.0,8.0,1.0,2.0,1.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0
38.0,4.0,79526.0,13.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
25.0,4.0,172277.0,13.0,1.0,1.0,1.0,1.0,1.0,88.0,0.0,39.0,0.0,0.0
48.0,4.0,151502.0,8.0,3.0,2.0,2.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
39.0,4.0,182264.0,8.0,3.0,1.0,2.0,1.0,0.0,42.0,0.0,20.0,1.0,0.0
19.0,4.0,147144.0,8.0,1.0,6.0,3.0,1.0,1.0,26.0,0.0,18.0,1.0,0.0
53.0,5.0,218914.0,8.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,43.0,1.0,0.0
27.0,5.0,106535.0,9.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
30.0,4.0,185745.0,12.0,0.0,2.0,3.0,1.0,1.0,72.0,0.0,40.0,1.0,0.0
21.0,4.0,100555.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,51.0,1.0,0.0
33.0,4.0,102394.0,6.0,3.0,1.0,2.0,1.0,0.0,8.0,0.0,40.0,1.0,0.0
52.0,2.0,137142.0,8.0,3.0,2.0,2.0,1.0,1.0,738.0,0.0,50.0,1.0,0.0
42.0,5.0,208590.0,8.0,3.0,1.0,2.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
41.0,4.0,195624.0,11.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
19.0,4.0,80635.0,9.0,1.0,2.0,3.0,1.0,1.0,11.0,0.0,20.0,1.0,0.0
36.0,4.0,127590.0,1.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,40.0,0.0,0.0
26.0,4.0,165261.0,5.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,39.0,1.0,0.0
31.0,3.0,360395.0,9.0,1.0,1.0,3.0,1.0,1.0,31.0,0.0,38.0,1.0,0.0
22.0,4.0,129562.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,49.0,1.0,0.0
53.0,4.0,91712.0,13.0,1.0,2.0,3.0,1.0,1.0,185.0,0.0,40.0,1.0,0.0
30.0,4.0,68957.0,10.0,1.0,5.0,1.0,1.0,0.0,19.0,0.0,51.0,1.0,0.0
46.0,4.0,139325.0,8.0,0.0,1.0,3.0,1.0,1.0,146.0,0.0,36.0,1.0,0.0
25.0,4.0,283282.0,12.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
25.0,4.0,162780.0,8.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,32.0,1.0,0.0
51.0,4.0,156787.0,8.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
47.0,4.0,220728.0,9.0,3.0,1.0,2.0,1.0,0.0,22.0,0.0,40.0,1.0,0.0
19.0,4.0,194345.0,8.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,16.0,1.0,0.0
37.0,4.0,320497.0,11.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0,55.0,1.0,0.0
52.0,4.0,58588.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0
23.0,4.0,122204.0,12.0,1.0,3.0,3.0,1.0,1.0,8.0,0.0,40.0,1.0,0.0
21.0,2.0,73862.0,9.0,1.0,6.0,3.0,1.0,0.0,4.0,0.0,31.0,1.0,0.0
33.0,2.0,240700.0,8.0,3.0,1.0,2.0,1.0,0.0,1251.0,0.0,40.0,1.0,0.0
71.0,4.0,156098.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0
67.0,4.0,179723.0,8.0,3.0,4.0,2.0,1.0,0.0,55.0,0.0,15.0,1.0,0.0
49.0,4.0,211493.0,6.0,3.0,1.0,2.0,1.0,0.0,40.0,0.0,30.0,1.0,0.0
28.0,1.0,349785.0,8.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
74.0,4.0,85054.0,8.0,0.0,2.0,1.0,1.0,1.0,22.0,0.0,15.0,1.0,0.0
59.0,4.0,185332.0,8.0,0.0,5.0,3.0,1.0,1.0,99999.0,0.0,40.0,1.0,1.0
39.0,2.0,168360.0,12.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,40.0,1.0,0.0
24.0,4.0,219387.0,4.0,3.0,2.0,2.0,1.0,0.0,11.0,0.0,25.0,1.0,0.0
27.0,4.0,203236.0,10.0,1.0,6.0,1.0,1.0,1.0,3887.0,0.0,40.0,1.0,0.0
48.0,5.0,328863.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,4.0,330278.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0
45.0,4.0,163717.0,8.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,45.0,1.0,0.0
28.0,4.0,110494.0,5.0,3.0,2.0,2.0,1.0,0.0,70.0,0.0,50.0,1.0,0.0
48.0,4.0,403394.0,8.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,40.0,1.0,0.0
32.0,4.0,99126.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,249363.0,8.0,3.0,2.0,2.0,1.0,0.0,2.0,1660.0,40.0,1.0,0.0
53.0,4.0,284036.0,5.0,3.0,2.0,2.0,1.0,1.0,3080.0,0.0,36.0,1.0,0.0
26.0,4.0,270027.0,6.0,3.0,1.0,2.0,1.0,0.0,15.0,2007.0,41.0,1.0,0.0
41.0,6.0,139417.0,9.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,60.0,1.0,0.0
25.0,4.0,312922.0,8.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,50.0,1.0,0.0
29.0,4.0,260907.0,8.0,3.0,1.0,2.0,1.0,0.0,13.0,0.0,40.0,1.0,0.0
40.0,5.0,111890.0,8.0,3.0,2.0,2.0,1.0,0.0,12.0,0.0,19.0,1.0,0.0
48.0,5.0,133650.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,68.0,1.0,0.0
63.0,4.0,178380.0,9.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
22.0,4.0,368123.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
20.0,4.0,335648.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,1.0,25.0,1.0,0.0
48.0,4.0,45569.0,9.0,0.0,2.0,1.0,1.0,1.0,500.0,0.0,40.0,1.0,0.0
21.0,6.0,246662.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0
55.0,5.0,199763.0,9.0,0.0,2.0,3.0,1.0,1.0,11.0,0.0,40.0,1.0,0.0
41.0,4.0,427061.0,11.0,0.0,6.0,1.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
35.0,4.0,216822.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
60.0,4.0,115174.0,9.0,3.0,2.0,2.0,1.0,0.0,92.0,0.0,32.0,1.0,0.0
31.0,4.0,326946.0,8.0,1.0,2.0,3.0,1.0,0.0,11.0,0.0,40.0,1.0,0.0
18.0,4.0,199064.0,6.0,1.0,2.0,3.0,1.0,1.0,8.0,0.0,19.0,1.0,0.0
30.0,4.0,350399.0,12.0,3.0,6.0,2.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
68.0,5.0,178589.0,9.0,3.0,1.0,2.0,1.0,0.0,18.0,0.0,18.0,1.0,0.0
43.0,2.0,130076.0,8.0,1.0,2.0,3.0,1.0,1.0,20.0,0.0,40.0,1.0,0.0
30.0,4.0,189242.0,12.0,3.0,4.0,3.0,1.0,0.0,46.0,0.0,40.0,1.0,0.0
21.0,4.0,224068.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
56.0,4.0,149282.0,8.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0
48.0,4.0,179098.0,8.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
56.0,4.0,355842.0,9.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,40.0,1.0,0.0
17.0,4.0,151100.0,6.0,1.0,1.0,3.0,1.0,0.0,372.0,0.0,12.0,1.0,0.0
42.0,4.0,87161.0,12.0,3.0,6.0,2.0,1.0,1.0,4.0,0.0,46.0,1.0,0.0
47.0,4.0,183620.0,8.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,50.0,1.0,0.0
60.0,5.0,39405.0,9.0,3.0,5.0,2.0,1.0,0.0,10.0,0.0,69.0,1.0,0.0
40.0,4.0,40061.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0
23.0,4.0,751356.0,12.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,40.0,1.0,0.0
43.0,4.0,200949.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,40.0,0.0,0.0
28.0,4.0,135558.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0
52.0,4.0,127399.0,12.0,0.0,5.0,3.0,1.0,1.0,12.0,0.0,34.0,1.0,0.0
32.0,4.0,189701.0,8.0,3.0,1.0,2.0,1.0,0.0,7.0,0.0,41.0,1.0,0.0
21.0,4.0,89567.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0
20.0,4.0,123029.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
37.0,4.0,151881.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
41.0,4.0,175605.0,8.0,1.0,1.0,1.0,1.0,0.0,97.0,0.0,40.0,1.0,0.0
18.0,4.0,231470.0,8.0,1.0,2.0,3.0,1.0,1.0,9.0,0.0,21.0,1.0,0.0
55.0,3.0,449062.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
28.0,4.0,227634.0,8.0,3.0,1.0,2.0,1.0,0.0,17.0,0.0,40.0,1.0,0.0
49.0,2.0,351358.0,8.0,3.0,1.0,2.0,1.0,1.0,2135.0,0.0,45.0,1.0,0.0
67.0,1.0,211019.0,11.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,30.0,1.0,0.0
25.0,4.0,300117.0,8.0,3.0,1.0,2.0,1.0,0.0,30.0,0.0,54.0,0.0,0.0
25.0,4.0,115555.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,1626.0,43.0,1.0,0.0
44.0,4.0,235052.0,13.0,3.0,2.0,2.0,1.0,1.0,60.0,0.0,15.0,1.0,0.0
23.0,4.0,206387.0,12.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0
24.0,4.0,223140.0,8.0,1.0,5.0,3.0,1.0,1.0,12.0,0.0,40.0,1.0,0.0
24.0,4.0,318368.0,9.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
35.0,2.0,199485.0,9.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
36.0,4.0,206829.0,3.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,77.0,1.0,0.0
28.0,4.0,332663.0,8.0,0.0,1.0,3.0,1.0,0.0,9.0,0.0,34.0,1.0,0.0
24.0,5.0,143035.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
49.0,4.0,157653.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
41.0,4.0,230304.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
28.0,4.0,199909.0,8.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,35.0,1.0,0.0
59.0,5.0,195717.0,8.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
21.0,2.0,186364.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
33.0,2.0,104394.0,8.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
28.0,5.0,225269.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
27.0,4.0,398453.0,9.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,39.0,1.0,0.0
33.0,4.0,140389.0,12.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,37.0,1.0,0.0
34.0,4.0,97390.0,13.0,1.0,5.0,1.0,1.0,1.0,26.0,0.0,40.0,1.0,0.0
26.0,2.0,139653.0,11.0,1.0,6.0,1.0,0.0,1.0,14.0,0.0,40.0,1.0,0.0
31.0,4.0,313936.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
42.0,4.0,109691.0,8.0,0.0,1.0,1.0,1.0,0.0,36.0,0.0,38.0,1.0,0.0
45.0,4.0,190617.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
38.0,6.0,298619.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,51.0,1.0,0.0
59.0,2.0,135911.0,13.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,20.0,1.0,0.0
28.0,4.0,65811.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
20.0,4.0,265186.0,9.0,1.0,6.0,3.0,1.0,1.0,27.0,0.0,20.0,1.0,0.0
36.0,4.0,32308.0,8.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,43.0,1.0,0.0
49.0,5.0,235381.0,11.0,3.0,1.0,2.0,1.0,0.0,0.0,1570.0,58.0,1.0,0.0
64.0,4.0,287925.0,12.0,3.0,2.0,2.0,1.0,0.0,170.0,0.0,40.0,1.0,0.0
22.0,4.0,465978.0,6.0,1.0,2.0,3.0,1.0,0.0,6.0,0.0,40.0,1.0,0.0
36.0,4.0,269176.0,12.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
22.0,4.0,224413.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,0.0,44.0,1.0,0.0
49.0,4.0,204765.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,55.0,1.0,0.0
46.0,3.0,287534.0,9.0,1.0,2.0,1.0,1.0,1.0,113.0,0.0,40.0,1.0,0.0
25.0,4.0,249390.0,13.0,1.0,2.0,3.0,1.0,0.0,7.0,0.0,50.0,1.0,0.0
34.0,4.0,218064.0,10.0,0.0,1.0,3.0,1.0,0.0,83.0,0.0,40.0,1.0,0.0
33.0,4.0,201648.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0
37.0,4.0,188030.0,12.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
34.0,4.0,400460.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,47.0,1.0,0.0
44.0,4.0,184313.0,12.0,1.0,2.0,1.0,1.0,0.0,7.0,0.0,40.0,1.0,0.0
35.0,4.0,188948.0,8.0,2.0,1.0,3.0,1.0,0.0,20.0,0.0,40.0,1.0,0.0
32.0,4.0,315638.0,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0
33.0,4.0,139929.0,9.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,40.0,1.0,0.0
33.0,4.0,168887.0,13.0,0.0,6.0,3.0,1.0,1.0,15.0,0.0,40.0,1.0,0.0
24.0,4.0,189361.0,8.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
77.0,5.0,283215.0,8.0,0.0,1.0,1.0,1.0,0.0,104.0,0.0,39.0,1.0,0.0
46.0,4.0,215497.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
58.0,4.0,204548.0,8.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,40.0,1.0,1.0
44.0,4.0,229054.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,60.0,1.0,0.0
36.0,4.0,99045.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,37.0,1.0,0.0
64.0,4.0,161799.0,9.0,1.0,5.0,0.0,1.0,0.0,199.0,0.0,23.0,1.0,0.0
35.0,4.0,317096.0,12.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
60.0,4.0,139279.0,9.0,3.0,1.0,2.0,1.0,0.0,45.0,0.0,40.0,1.0,0.0
19.0,4.0,401711.0,7.0,1.0,2.0,3.0,1.0,0.0,5.0,0.0,15.0,1.0,0.0
36.0,4.0,256764.0,8.0,0.0,1.0,3.0,1.0,0.0,9.0,0.0,39.0,1.0,0.0
22.0,4.0,197680.0,9.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,18.0,1.0,0.0
35.0,4.0,157379.0,6.0,3.0,1.0,2.0,1.0,0.0,9.0,0.0,40.0,1.0,0.0
35.0,5.0,363549.0,6.0,3.0,1.0,2.0,1.0,0.0,78.0,0.0,40.0,1.0,0.0
26.0,5.0,95509.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0
20.0,5.0,271359.0,9.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0
51.0,4.0,101141.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,40.0,1.0,0.0
46.0,4.0,264472.0,9.0,2.0,5.0,3.0,1.0,1.0,420.0,0.0,40.0,1.0,0.0
31.0,4.0,209827.0,9.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,36.0,1.0,0.0
28.0,4.0,133805.0,12.0,1.0,5.0,3.0,1.0,0.0,3848.0,0.0,40.0,1.0,0.0
34.0,1.0,121157.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
24.0,4.0,355818.0,12.0,1.0,2.0,3.0,1.0,0.0,11.0,0.0,45.0,1.0,0.0
33.0,4.0,345268.0,4.0,0.0,6.0,1.0,1.0,1.0,29.0,0.0,25.0,1.0,0.0
34.0,4.0,33780.0,12.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0
34.0,4.0,205408.0,10.0,0.0,1.0,1.0,1.0,0.0,87.0,15.0,40.0,0.0,0.0
27.0,4.0,223628.0,9.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0
42.0,4.0,269521.0,9.0,0.0,1.0,1.0,1.0,0.0,151.0,0.0,50.0,1.0,0.0
53.0,1.0,146675.0,13.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0
27.0,4.0,180251.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,40.0,1.0,0.0
26.0,4.0,69111.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0
42.0,5.0,225618.0,8.0,3.0,1.0,2.0,1.0,0.0,21.0,3.0,60.0,1.0,0.0
27.0,1.0,190521.0,8.0,1.0,1.0,3.0,1.0,1.0,42.0,0.0,40.0,1.0,0.0
36.0,4.0,144117.0,8.0,1.0,2.0,1.0,1.0,0.0,14.0,0.0,41.0,1.0,0.0
43.0,4.0,183549.0,8.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0
18.0,4.0,290819.0,9.0,1.0,2.0,3.0,1.0,0.0,6.0,0.0,16.0,1.0,0.0
46.0,1.0,108093.0,13.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,40.0,1.0,0.0
